"state","legislation","section","offence_code","description","amount_aud","penalty_units","amount_basis","source","source_url","source_as_at","page"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 187","s 187(3)","Stopping in a bus lane, bus only lane, tram lane, tramway, transit lane, truck lane or on tram tracks","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-187"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 197","s 197(1)","Stopping on a path, dividing strip, nature strip, painted island or traffic island","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-197"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 197","s 197(1A)","Stopping on a path, dividing strip, nature strip, painted island or traffic island","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-197"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 197","s 197(1B)","Stopping on a path, dividing strip, nature strip, painted island or traffic island","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-197"
"QLD","Transport Operations (Road Use Management) Act 1995","s 74(1)","s 74(1)","no parking sign","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/torum-act-s-741"
"QLD","Transport Operations (Road Use Management) Act 1995","s 74(1)","s 74(1)","no stopping sign","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/torum-act-s-741"
"QLD","Transport Operations (Road Use Management) Act 1995","s 74(1)","s 74(1)","E toll only no stopping sign","172","1","1 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/torum-act-s-741"
"QLD","Central Queensland University Act 1998","sch 1, s 7(2)","sch 1, s 7(2)","If a regulatory notice restricts or prohibits driving, parking or standing of vehicles and the contravention involves— (a) parking in a metered space in contravention of the conditions applying to parking at the metered space; or (b) failing to display a parking permit; or (c) driving on a road contrary to the permitted direction","28","0.1667","1/6 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/cqu-act-sch-1-s-72"
"QLD","Central Queensland University Act 1998","sch 1, s 7(2)","sch 1, s 7(2)","If a regulatory notice restricts or prohibits driving, parking or standing of vehicles and the contravention involves— (d) any other driving, parking or standing","57","0.3333","1/3 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/cqu-act-sch-1-s-72"
"QLD","Griffith University Act 1998","sch 1, s 7(2)","sch 1, s 7(2)","if the regulatory notice restricts or prohibits the parking or standing of vehicles and the contravention involves— (a) failing to display a permit; or (b) parking in a marked space with any part of the vehicle outside the boundary of the space; or (c) parking in a metered space in contravention of the conditions applying to parking at the metered space","86","0.5","1/2 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/griffith-act-sch-1-s-72"
"QLD","Griffith University Act 1998","sch 1, s 7(2)","sch 1, s 7(2)","if the contravention involves any other driving, parking or operating vehicles contrary to a regulatory notice","172","1","1 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/griffith-act-sch-1-s-72"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 192","s 192(1)","Stopping on a bridge or in a tunnel etc.","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-192"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 192","s 192(2)","Stopping on a bridge or in a tunnel etc.","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-192"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 198","s 198(1)","Obstructing access to and from a footpath, driveway etc.","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-198"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 198","s 198(2)","Obstructing access to and from a footpath, driveway etc.","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-198"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 200","s 200(1)","Stopping on roads—heavy and long vehicles","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-200"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 200","s 200(2)","Stopping on roads—heavy and long vehicles","172","1","1 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-200"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 211","s 211(2)","Parking in parking bays","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-211"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 211","s 211(3)","Parking in parking bays","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-211"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 212","s 212(1)","Entering and leaving a median strip parking area","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-212"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 212","s 212(2)","Entering and leaving a median strip parking area","241","1.4","1 2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-212"
"QLD","Transport Infrastructure Act 1994","s 282J","s 282J","for a contravention of a requirement of a port notice about— (d) parking or stopping of vehicles— (i) for a notice by the Far North Queensland Ports Corporation Limited","345","2","2 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/transport-infrastructure-act-s-282j"
"QLD","Transport Infrastructure Act 1994","s 282J","s 282J","for a contravention of a requirement of a port notice about— (d) parking or stopping of vehicles— (ii) for another notice","345","2","2 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/transport-infrastructure-act-s-282j"
"QLD","University of Queensland Act 1998","sch 1, s 7(2)","sch 1, s 7(2)","If a regulatory notice restricts or prohibits driving, parking or standing of vehicles and the contravention involves— (c) parking— (a) driving or parking on a site not set aside for that purpose by the vice-chancellor; or (b) failing to obey a traffic sign; or (i) on a pedestrian crossing; or (ii) in a disabled parking space without a valid permit; or (iii) adjacent to a yellow kerb line or railing; or (iv) in a way obstructing the free passage of other vehicles or pedestrians","172","1","1 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/uq-act-sch-1-s-72"
"QLD","University of Queensland Act 1998","sch 1, s 7(2)","sch 1, s 7(2)","If a regulatory notice restricts or prohibits driving, parking or standing of vehicles and the contravention involves— (d) any other driving, parking or standing","86","0.5","1/2 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/uq-act-sch-1-s-72"
"QLD","University of Southern Queensland Act 1998","sch 1, s 7(2)","sch 1, s 7(2)","If a regulatory notice restricts or prohibits driving, parking or standing of vehicles and the contravention involves— (a) parking in a metered space in contravention of the conditions applying to parking at the metered space; or (b) failing to display a parking permit; or (c) driving on a road contrary to the permitted direction","28","0.1667","1/6 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/usq-act-sch-1-s-72"
"QLD","University of Southern Queensland Act 1998","sch 1, s 7(2)","sch 1, s 7(2)","If a regulatory notice restricts or prohibits driving, parking or standing of vehicles and the contravention involves— (d) any other driving, parking or standing","57","0.3333","1/3 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/usq-act-sch-1-s-72"
"QLD","Airport Assets (Restructuring and Disposal) Act 2008","s 67","s 67","in the circumstances in paragraph (c) of the penalty— (a) if the requirement is about the parking or stopping of vehicles","86","0.5","1/2 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/airport-assets-act-s-67"
"QLD","Transport Infrastructure (Rail) Regulation 2017","s 26(3)","s 26(3)","Driving and parking vehicles generally — A person must not park a vehicle on a railway other than in a designated parking space.","345","2","2 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/rail-reg-2017-s-263"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 167","s 167","No stopping signs","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-167"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 168","s 168(1)","No parking signs","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-168"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 169","s 169","No stopping on a road with a yellow edge line","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-169"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 171","s 171(1)","Stopping on or near a children’s crossing","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-171"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 172","s 172(1)","Stopping on or near a pedestrian crossing (except at an intersection)","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-172"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 173","s 173(1)","Stopping on or near a marked foot crossing (except at an intersection)","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-173"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 174","s 174(2)","Stopping on or near a bicycle crossing (except at an intersection)","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-174"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 175","s 175(1)","Stopping on or near a level crossing","264","1.5333","1 8/15 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-175"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 176","s 176(1)","Stopping on a clearway","264","1.5333","1 8/15 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-176"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 177","s 177(1)","Stopping on a freeway","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-177"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 178","s 178","Stopping in an emergency stopping lane","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-178"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 180","s 180(1)","Stopping in a truck zone","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-180"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 181","s 181(1)","Stopping in a works zone","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-181"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 182","s 182(1)","Stopping in a taxi zone","345","2","2 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-182"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 183","s 183(1)","Stopping in a bus zone","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-183"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 185","s 185(1)","Stopping in a permit zone","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-185"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 186","s 186(1)","Stopping in a mail zone","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-186"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 188","s 188","Stopping in a shared zone","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-188"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 189","s 189(1)","Double parking","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-189"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 190","s 190(1)","Stopping in or near a safety zone","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-190"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 191","s 191","Stopping near an obstruction","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-191"
"QLD","Transport Operations (Road Use Management—Road Rules) Regulation 2009","s 193","s 193(1)","Stopping on a crest or curve outside a built-up area","69","0.4","2/5 PU × $172.70 (2026–27), rounded down","State Penalties Enforcement Regulation 2014 (Qld), Schedule 1 — Infringement notice offences and fines","https://www.legislation.qld.gov.au/view/xml/inforce/current/sl-2014-0177","current as at 2026-08-01 (amounts derived: penalty units × $172.70, the 2026–27 penalty-unit value, rounded down to the whole dollar)","https://www.catoappeals.com/au/qld/parking-fines/road-rules-s-193"
